fuelbed,thin,herb,rxfire,eligibility_thinning,eligibility_herbicide,eligibility_rxfire,treatability_thinning,treatability_herbicide,treatability_rxfire,post_1,max_tslt,mfri_shortens,mfri_lengthens_1,mfri_lengthens_2,crown_fire,mfri_lower,mfri_upper,succession_post_1,succession_post_2,succession_max,probability_of_ignition
3012106,3012106,3012106,3012106,1,1,2,1,1,2,3011106,10,3012106,3012206,3012206,3011101,1,3,-1,-1,999999999,0.9
3012201,3012201,3012201,3012201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3012202,3012202,3012202,3012202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3012203,3012203,3012203,3012203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3012204,3012204,3012204,3012204,1,1,2,1,1,2,3011204,10,3012104,3012304,3012304,3011101,4,8,3012205,-1,60,0.9
3012205,3012205,3012205,3012205,1,1,2,1,1,2,3011205,10,3012105,3012305,3012305,3011101,4,8,3012206,-1,100,0.9
3012206,3012206,3012206,3012206,1,1,2,1,1,2,3011206,10,3012106,3012306,3012306,3011101,4,8,-1,-1,999999999,0.9
3012301,3012301,3012301,3012301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3012302,3012302,3012302,3012302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3012303,3012303,3012303,3012303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3012304,3012304,3012304,3012304,1,1,1,1,1,2,3011304,10,3012204,3012404,3012404,3021401,9,20,3012305,-1,60,0.9
3012305,3012305,3012305,3012305,1,1,1,1,1,2,3011305,10,3012205,3012405,3012405,3021401,9,20,3012306,-1,100,0.9
3012306,3012306,3012306,3012306,1,1,1,1,1,2,3011306,10,3012206,3012406,3012406,3021401,9,20,-1,-1,999999999,0.9
3012401,3012401,3012401,3012401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3012402,3012402,3012402,3012402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3012403,3012403,3012403,3012403,1,1,1,1,1,1,3021403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3012404,3012404,3012404,3012404,1,1,1,1,1,1,3021404,10,3012304,3012404,3012404,3021401,21,32,3012405,-1,60,0.9
3012405,3012405,3012405,3012405,1,1,1,1,1,1,3021405,10,3012305,3012405,3012405,3021401,21,32,3012406,-1,100,0.9
3012406,3012406,3012406,3012406,1,1,1,1,1,1,3021406,10,3012306,3012406,3012406,3021401,21,32,-1,-1,999999999,0.9
3013101,3013101,3013101,3013101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3013102,3013102,3013102,3013102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3013103,3013103,3013103,3013103,1,1,2,1,1,2,3014103,1,3013103,3013203,3013203,3011101,1,3,3013104,-1,40,0.0001
3013104,3013104,3013104,3013104,1,1,2,1,1,2,3014104,1,3013104,3013204,3013204,3011101,1,3,3013105,-1,60,0.0001
3013105,3013105,3013105,3013105,1,1,2,1,1,2,3014105,1,3013105,3013205,3013205,3011101,1,3,3013106,-1,100,0.0001
3013106,3013106,3013106,3013106,1,1,2,1,1,2,3014106,1,3013106,3013206,3013206,3011101,1,3,-1,-1,999999999,0.0001
3013201,3013201,3013201,3013201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3013202,3013202,3013202,3013202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3013203,3013203,3013203,3013203,1,1,2,1,1,2,3014203,1,3013103,3013303,3013303,3011101,4,8,3013204,-1,40,0.0001
3013204,3013204,3013204,3013204,1,1,2,1,1,2,3014204,1,3013104,3013304,3013304,3011101,4,8,3013205,-1,60,0.0001
3013205,3013205,3013205,3013205,1,1,2,1,1,2,3014205,1,3013105,3013305,3013305,3011101,4,8,3013206,-1,100,0.0001
3013206,3013206,3013206,3013206,1,1,2,1,1,2,3014206,1,3013106,3013306,3013306,3011101,4,8,-1,-1,999999999,0.0001
3013301,3013301,3013301,3013301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3013302,3013302,3013302,3013302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3013303,3013303,3013303,3013303,1,1,1,1,1,2,3014303,1,3013203,3013403,3013403,3021401,9,20,3013304,-1,40,0.0001
3013304,3013304,3013304,3013304,1,1,1,1,1,2,3014304,1,3013204,3013404,3013404,3021401,9,20,3013305,-1,60,0.0001
3013305,3013305,3013305,3013305,1,1,1,1,1,2,3014305,1,3013205,3013405,3013405,3021401,9,20,3013306,-1,100,0.0001
3013306,3013306,3013306,3013306,1,1,1,1,1,2,3014306,1,3013206,3013406,3013406,3021401,9,20,-1,-1,999999999,0.0001
3013401,3013401,3013401,3013401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3013402,3013402,3013402,3013402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3013403,3013403,3013403,3013403,1,1,1,1,1,1,3014403,1,3013303,3013403,3013403,3021401,21,32,3013404,-1,40,0.0001
3013404,3013404,3013404,3013404,1,1,1,1,1,1,3014404,1,3013304,3013404,3013404,3021401,21,32,3013405,-1,60,0.0001
3013405,3013405,3013405,3013405,1,1,1,1,1,1,3014405,1,3013305,3013405,3013405,3021401,21,32,3013406,-1,100,0.0001
3013406,3013406,3013406,3013406,1,1,1,1,1,1,3014406,1,3013306,3013406,3013406,3021401,21,32,-1,-1,999999999,0.0001
3014101,3014101,3014101,3014101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3014102,3014102,3014102,3014102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3014103,3014103,3014103,3014103,1,1,2,1,1,2,3011103,4,3014103,3014203,3014203,3011101,1,3,3014104,-1,40,1
3014104,3014104,3014104,3014104,1,1,2,1,1,2,3011104,4,3014104,3014204,3014204,3011101,1,3,3014105,-1,60,1
3014105,3014105,3014105,3014105,1,1,2,1,1,2,3011105,4,3014105,3014205,3014205,3011101,1,3,3014106,-1,100,1
3014106,3014106,3014106,3014106,1,1,2,1,1,2,3011106,4,3014106,3014206,3014206,3011101,1,3,-1,-1,999999999,1
3014201,3014201,3014201,3014201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3014202,3014202,3014202,3014202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3014203,3014203,3014203,3014203,1,1,2,1,1,2,3011203,4,3014103,3014303,3014303,3011101,4,8,3014204,-1,40,1
3014204,3014204,3014204,3014204,1,1,2,1,1,2,3011204,4,3014104,3014304,3014304,3011101,4,8,3014205,-1,60,1
3014205,3014205,3014205,3014205,1,1,2,1,1,2,3011205,4,3014105,3014305,3014305,3011101,4,8,3014206,-1,100,1
3014206,3014206,3014206,3014206,1,1,2,1,1,2,3011206,0,3014106,3014306,3014306,3011101,4,8,-1,-1,999999999,1
3014301,3014301,3014301,3014301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3014302,3014302,3014302,3014302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3014303,3014303,3014303,3014303,1,1,1,1,1,2,3011303,4,3014203,3014403,3014403,3021401,9,20,3014304,-1,40,1
3014304,3014304,3014304,3014304,1,1,1,1,1,2,3011304,4,3014204,3014404,3014404,3021401,9,20,3014305,-1,60,1
3014305,3014305,3014305,3014305,1,1,1,1,1,2,3011305,4,3014205,3014405,3014405,3021401,9,20,3014306,-1,100,1
3014306,3014306,3014306,3014306,1,1,1,1,1,2,3011306,4,3014206,3014406,3014406,3021401,9,20,-1,-1,999999999,1
3014401,3014401,3014401,3014401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3014402,3014402,3014402,3014402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3014403,3014403,3014403,3014403,1,1,1,1,1,1,3021403,4,3014303,3014403,3014403,3021401,21,32,3014404,-1,40,1
3014404,3014404,3014404,3014404,1,1,1,1,1,1,3021404,4,3014304,3014404,3014404,3021401,21,32,3014405,-1,60,1
3014405,3014405,3014405,3014405,1,1,1,1,1,1,3021405,4,3014305,3014405,3014405,3021401,21,32,3014406,-1,100,1
3014406,3014406,3014406,3014406,1,1,1,1,1,1,3021406,4,3014306,3014406,3014406,3021401,21,32,-1,-1,999999999,1
3015103,3015103,3015103,3015103,1,1,2,1,1,2,3015103,999999999,3015103,3015203,3015203,3011101,1,3,3015104,-1,40,1
3015104,3015104,3015104,3015104,1,1,2,1,1,2,3015104,999999999,3015104,3015204,3015204,3011101,1,3,3011105,-1,60,1
3015203,3015203,3015203,3015203,1,1,2,1,1,2,3015203,999999999,3015103,3015303,3015303,3011101,4,8,3015204,-1,40,0.9
3015204,3015204,3015204,3015204,1,1,2,1,1,2,3015204,999999999,3015104,3015304,3015304,3011101,4,8,3011205,-1,60,0.9
3015302,3015302,3017302,3015302,1,1,1,1,1,2,3015302,999999999,3015302,3015402,3015402,3021401,9,20,3015303,-1,20,0.75
3015303,3016303,3017303,3015303,1,1,1,1,2,2,3015303,999999999,3015203,3015403,3015403,3021401,9,20,3015304,-1,40,0.75
3015304,3016304,3017304,3015304,1,1,1,2,2,2,3015304,999999999,3015204,3015404,3015404,3021401,9,20,3011305,-1,60,0.75
3015401,3015401,3015401,3015401,1,1,1,1,1,1,3015401,999999999,3015401,3015401,3015401,3021401,21,32,3015402,-1,10,0.5
3015402,3015402,3015402,3015402,1,1,1,1,1,1,3015402,999999999,3015302,3015402,3015402,3021401,21,32,3015403,-1,20,0.5
3015403,3015403,3017403,3015403,1,2,1,1,2,1,3015403,999999999,3015303,3015403,3015403,3021401,21,32,3015404,-1,40,0.5
3015404,3016404,3017404,3015404,2,2,1,2,2,1,3015404,999999999,3015304,3015404,3015404,3021401,21,32,3021405,-1,60,0.5
3016101,3016101,3016101,3016101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3016102,3016102,3016102,3016102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3016103,3016103,3016103,3016103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3016104,3016104,3016104,3016104,1,1,2,1,1,2,3011104,10,3016104,3016204,3016204,3011101,1,3,3014105,-1,60,0.9
3016201,3016201,3016201,3016201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3016202,3016202,3016202,3016202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3016203,3016203,3016203,3016203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3016204,3016204,3016204,3016204,1,1,2,1,1,2,3011204,10,3016104,3016304,3016304,3011101,4,8,3014205,-1,60,0.9
3016301,3016301,3016301,3016301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3016302,3016302,3016302,3016302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3016303,3016303,3016303,3016303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3016304,3016304,3016304,3016304,1,1,1,1,1,2,3011304,10,3016204,3016404,3016404,3021401,9,20,3014305,-1,60,0.9
3016401,3016401,3016401,3016401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3016402,3016402,3016402,3016402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3016403,3016403,3016403,3016403,1,1,1,1,1,1,3021403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3016404,3016404,3016404,3016404,1,1,1,1,1,1,3021404,10,3016304,3016404,3016404,3021401,21,32,3024405,-1,60,0.9
3017101,3017101,3017101,3017101,1,1,2,1,1,2,3018101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3017102,3017102,3017102,3017102,1,1,2,1,1,2,3018102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3017103,3017103,3017103,3017103,1,1,2,1,1,2,3018103,1,3017103,3017203,3017203,3021401,1,3,3017104,-1,40,0.0001
3017104,3017104,3017104,3017104,1,1,2,1,1,2,3018104,1,3017104,3017204,3017204,3021401,1,3,3013105,-1,60,0.0001
3017201,3017201,3017201,3017201,1,1,2,1,1,2,3018201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3017202,3017202,3017202,3017202,1,1,2,1,1,2,3018202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3017203,3017203,3017203,3017203,1,1,2,1,1,2,3018203,1,3017103,3017303,3017303,3021401,4,8,3017204,-1,40,0.0001
3017204,3017204,3017204,3017204,1,1,2,1,1,2,3018204,1,3017104,3017304,3017304,3021401,4,8,3013205,-1,60,0.0001
3017301,3017301,3017301,3017301,1,1,1,1,1,2,3018301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3017302,3017302,3017302,3017302,1,1,1,1,1,2,3018302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3017303,3017303,3017303,3017303,1,1,1,1,1,2,3018303,1,3017203,3017403,3017403,3021401,9,20,3017304,-1,40,0.0001
3017304,3017304,3017304,3017304,1,1,1,1,1,2,3018304,1,3017204,3017404,3017404,3021401,9,20,3013305,-1,60,0.0001
3017401,3017401,3017401,3017401,1,1,1,1,1,1,3018401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3017402,3017402,3017402,3017402,1,1,1,1,1,1,3018402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3017403,3017403,3017403,3017403,1,1,1,1,1,1,3018403,1,3017303,3017403,3017403,3021401,21,32,3017404,-1,40,0.0001
3017404,3017404,3017404,3017404,1,1,1,1,1,1,3018404,1,3017304,3017404,3017404,3021401,21,32,3023405,-1,60,0.0001
3018101,3018101,3018101,3018101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3018102,3018102,3018102,3018102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3018103,3018103,3018103,3018103,1,1,2,1,1,2,3011103,4,3018103,3018203,3018203,3011101,1,3,3018104,-1,40,1
3018104,3018104,3018104,3018104,1,1,2,1,1,2,3011104,4,3018104,3018204,3018204,3011101,1,3,3014105,-1,60,1
3018201,3018201,3018201,3018201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3018202,3018202,3018202,3018202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3018203,3018203,3018203,3018203,1,1,2,1,1,2,3011203,4,3018103,3018303,3018303,3011101,4,8,3018204,-1,40,1
3018204,3018204,3018204,3018204,1,1,2,1,1,2,3011204,4,3018104,3018304,3018304,3011101,4,8,3014205,-1,60,1
3018301,3018301,3018301,3018301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3018302,3018302,3018302,3018302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3018303,3018303,3018303,3018303,1,1,1,1,1,2,3011303,4,3018203,3018403,3018403,3021401,9,20,3018304,-1,40,1
3018304,3018304,3018304,3018304,1,1,1,1,1,2,3011304,4,3018204,3018404,3018404,3021401,9,20,3014305,-1,60,1
3018401,3018401,3018401,3018401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3018402,3018402,3018402,3018402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3018403,3018403,3018403,3018403,1,1,1,1,1,1,3021403,4,3018303,3018403,3018403,3021401,21,32,3018404,-1,40,1
3018404,3018404,3018404,3018404,1,1,1,1,1,1,3021404,4,3018304,3018404,3018404,3021401,21,32,3024405,-1,60,1
3021401,3021401,3021401,3021401,1,1,1,1,1,1,3021401,999999999,3021401,3021401,3021401,3021401,21,32,3021402,-1,10,0.3
3021402,3021402,3021402,3021402,1,1,1,1,1,1,3021402,999999999,3021402,3021402,3021402,3021401,21,32,3021403,-1,20,0.3
3021403,3021403,3023403,3021403,1,2,1,1,2,1,3021403,999999999,3021403,3021403,3021403,3021401,21,32,3021404,-1,40,0.3
3021404,3022404,3023404,3021404,2,2,1,2,2,1,3021404,999999999,3021404,3021404,3021404,3021401,21,32,3021405,-1,60,0.3
3021405,3022405,3023405,3021405,2,2,1,2,2,1,3021405,999999999,3021405,3021405,3021405,3021401,21,32,3021406,-1,100,0.3
3021406,3022406,3023406,3021406,2,2,1,2,2,1,3021406,999999999,3021406,3021406,3021406,3021401,21,32,-1,-1,999999999,0.3
3022101,3022101,3022101,3022101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3022102,3022102,3022102,3022102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3022103,3022103,3022103,3022103,1,1,2,1,1,2,3011103,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3022104,3022104,3022104,3022104,1,1,2,1,1,2,3011104,10,3022104,3022204,3022204,3011101,1,3,3022105,-1,60,0.65
3022105,3022105,3022105,3022105,1,1,2,1,1,2,3011105,10,3022105,3022205,3022205,3011101,1,3,3012106,-1,100,0.65
3022106,3022106,3022106,3022106,1,1,2,1,1,2,3011106,10,3022106,3022206,3022206,3011101,1,3,-1,-1,999999999,0.65
3022201,3022201,3022201,3022201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3022202,3022202,3022202,3022202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3022203,3022203,3022203,3022203,1,1,2,1,1,2,3011203,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3022204,3022204,3022204,3022204,1,1,2,1,1,2,3011204,10,3022104,3022304,3022304,3011101,4,8,3022205,-1,60,0.65
3022205,3022205,3022205,3022205,1,1,2,1,1,2,3011205,10,3022105,3022305,3022305,3011101,4,8,3012206,-1,100,0.65
3022206,3022206,3022206,3022206,1,1,2,1,1,2,3011206,10,3022106,3022306,3022306,3011101,4,8,-1,-1,999999999,0.65
3022301,3022301,3022301,3022301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3022302,3022302,3022302,3022302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3022303,3022303,3022303,3022303,1,1,1,1,1,2,3011303,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3022304,3022304,3022304,3022304,1,1,1,1,1,2,3011304,10,3022204,3022404,3022404,3021401,9,20,3022305,-1,60,0.65
3022305,3022305,3022305,3022305,1,1,1,1,1,2,3011305,10,3022205,3022405,3022405,3021401,9,20,3012306,-1,100,0.65
3022306,3022306,3022306,3022306,1,1,1,1,1,2,3011306,10,3022206,3022406,3022406,3021401,9,20,-1,-1,999999999,0.65
3022401,3022401,3022401,3022401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3022402,3022402,3022402,3022402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3022403,3022403,3022403,3022403,1,1,1,1,1,1,3021403,0,-2,-2,-2,-2,0,0,-2,-2,40,0.0001
3022404,3022404,3022404,3022404,1,1,1,1,1,1,3021404,10,3022304,3022404,3022404,3021401,21,32,3022405,-1,60,0.65
3022405,3022405,3022405,3022405,1,1,1,1,1,1,3021405,10,3022305,3022405,3022405,3021401,21,32,3022406,-1,100,0.65
3022406,3022406,3022406,3022406,1,1,1,1,1,1,3021406,10,3022306,3022406,3022406,3021401,21,32,-1,-1,999999999,0.65
3023101,3023101,3023101,3023101,1,1,2,1,1,2,3024101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3023102,3023102,3023102,3023102,1,1,2,1,1,2,3024102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3023103,3023103,3023103,3023103,1,1,2,1,1,2,3024103,0,3023103,3023203,3023203,3011101,1,3,3023104,-1,40,0.0001
3023104,3023104,3023104,3023104,1,1,2,1,1,2,3024104,1,3023104,3023204,3023204,3011101,1,3,3023105,-1,60,0.0001
3023105,3023105,3023105,3023105,1,1,2,1,1,2,3024105,1,3023105,3023205,3023205,3011101,1,3,3023106,-1,100,0.0001
3023106,3023106,3023106,3023106,1,1,2,1,1,2,3024106,1,3023106,3023206,3023206,3011101,1,3,-1,-1,999999999,0.0001
3023201,3023201,3023201,3023201,1,1,2,1,1,2,3024201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3023202,3023202,3023202,3023202,1,1,2,1,1,2,3024202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3023203,3023203,3023203,3023203,1,1,2,1,1,2,3024203,0,3023103,3023303,3023303,3011101,4,8,3023204,-1,40,0.0001
3023204,3023204,3023204,3023204,1,1,2,1,1,2,3024204,1,3023104,3023304,3023304,3011101,4,8,3023205,-1,60,0.0001
3023205,3023205,3023205,3023205,1,1,2,1,1,2,3024205,1,3023105,3023305,3023305,3011101,4,8,3023206,-1,100,0.0001
3023206,3023206,3023206,3023206,1,1,2,1,1,2,3024206,1,3023106,3023306,3023306,3011101,4,8,-1,-1,999999999,0.0001
3023301,3023301,3023301,3023301,1,1,1,1,1,2,3024301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3023302,3023302,3023302,3023302,1,1,1,1,1,2,3024302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3023303,3023303,3023303,3023303,1,1,1,1,1,2,3024303,0,3023203,3023403,3023403,3021401,9,20,3023304,-1,40,0.0001
3023304,3023304,3023304,3023304,1,1,1,1,1,2,3024304,1,3023204,3023404,3023404,3021401,9,20,3023305,-1,60,0.0001
3023305,3023305,3023305,3023305,1,1,1,1,1,2,3024305,1,3023205,3023405,3023405,3021401,9,20,3011306,-1,100,0.0001
3023306,3023306,3023306,3023306,1,1,1,1,1,2,3024306,1,3023206,3023406,3023406,3021401,9,20,-1,-1,999999999,0.0001
3023401,3023401,3023401,3023401,1,1,1,1,1,1,3024401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3023402,3023402,3023402,3023402,1,1,1,1,1,1,3024402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3023403,3023403,3023403,3023403,1,1,1,1,1,1,3024403,0,3023303,3023403,3023403,3021401,21,32,3023404,-1,40,0.0001
3023404,3023404,3023404,3023404,1,1,1,1,1,1,3024404,1,3023304,3023404,3023404,3021401,21,32,3023405,-1,60,0.0001
3023405,3023405,3023405,3023405,1,1,1,1,1,1,3024405,1,3023305,3023405,3023405,3021401,21,32,3021406,-1,100,0.0001
3023406,3023406,3023406,3023406,1,1,1,1,1,1,3024406,1,3023306,3023406,3023406,3021401,21,32,-1,-1,999999999,0.0001
3024101,3024101,3024101,3024101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3024102,3024102,3024102,3024102,1,1,2,1,1,2,3011102,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3024103,3024103,3024103,3024103,1,1,2,1,1,2,3011103,0,3024103,3024203,3024203,3011101,1,3,3024104,-1,40,1
3024104,3024104,3024104,3024104,1,1,2,1,1,2,3011104,4,3024104,3024204,3024204,3011101,1,3,3024105,-1,60,1
3024105,3024105,3024105,3024105,1,1,2,1,1,2,3011105,4,3024105,3024205,3024205,3011101,1,3,3024106,-1,100,1
3024106,3024106,3024106,3024106,1,1,2,1,1,2,3011106,4,3024106,3024206,3024206,3011101,1,3,-1,-1,999999999,1
3024201,3024201,3024201,3024201,1,1,2,1,1,2,3011201,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3024202,3024202,3024202,3024202,1,1,2,1,1,2,3011202,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3024203,3024203,3024203,3024203,1,1,2,1,1,2,3011203,0,3024103,3024303,3024303,3021401,4,8,3024204,-1,40,1
3024204,3024204,3024204,3024204,1,1,2,1,1,2,3011204,4,3024104,3024304,3024304,3021401,4,8,3024205,-1,60,1
3024205,3024205,3024205,3024205,1,1,2,1,1,2,3011205,4,3024105,3024305,3024305,3021401,4,8,3024206,-1,100,1
3024206,3024206,3024206,3024206,1,1,2,1,1,2,3011206,4,3024106,3024306,3024306,3021401,4,8,-1,-1,999999999,1
3024301,3024301,3024301,3024301,1,1,1,1,1,2,3011301,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3024302,3024302,3024302,3024302,1,1,1,1,1,2,3011302,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3024303,3024303,3024303,3024303,1,1,1,1,1,2,3011303,0,3024203,3024403,3024403,3021401,9,20,3024304,-1,40,1
3024304,3024304,3024304,3024304,1,1,1,1,1,2,3011304,4,3024204,3024404,3024404,3021401,9,20,3024305,-1,60,1
3024305,3024305,3024305,3024305,1,1,1,1,1,2,3011305,4,3024205,3024405,3024405,3021401,9,20,3024306,-1,100,1
3024306,3024306,3024306,3024306,1,1,1,1,1,2,3011306,4,3024206,3024406,3024406,3021401,9,20,-1,-1,999999999,1
3024401,3024401,3024401,3024401,1,1,1,1,1,1,3021401,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
3024402,3024402,3024402,3024402,1,1,1,1,1,1,3021402,0,-2,-2,-2,-2,0,0,-2,-2,20,0.0001
3024403,3024403,3024403,3024403,1,1,1,1,1,1,3021403,0,3024303,3024403,3024403,3021401,21,32,3024404,-1,40,1
3024404,3024404,3024404,3024404,1,1,1,1,1,1,3021404,4,3024304,3024404,3024404,3021401,21,32,3024405,-1,60,1
3024405,3024405,3024405,3024405,1,1,1,1,1,1,3021405,4,3024305,3024405,3024405,3021401,21,32,3024406,-1,100,1
3024406,3024406,3024406,3024406,1,1,1,1,1,1,3021406,4,3024306,3024406,3024406,3021401,21,32,-1,-1,999999999,1
3031401,3031401,3031401,3031401,1,1,1,1,1,1,3031401,999999999,3031401,3031401,3031401,3031401,21,32,3031402,-1,10,0.2
3031402,3031402,3031402,3031402,1,1,1,1,1,1,3031402,999999999,3031402,3031402,3031402,3031401,21,32,3031403,-1,20,0.2
3031403,3031403,3033401,3031403,1,2,1,1,2,1,3031403,999999999,3031403,3031403,3031403,3031401,21,32,3031404,-1,40,0.2
3031404,3031404,3033401,3031404,1,2,1,1,2,1,3031404,999999999,3031404,3031404,3031404,3031401,21,32,3031405,-1,60,0.2
3031405,3031405,3033401,3031405,1,2,1,1,2,1,3031405,999999999,3031405,3031405,3031405,3031401,21,32,3031406,-1,100,0.2
3031406,3031406,3033401,3031406,1,2,1,1,2,1,3031406,999999999,3031406,3031406,3031406,3031401,21,32,-1,-1,999999999,0.2
3032101,3032101,3032101,3032101,1,1,2,1,1,2,3011101,0,-2,-2,-2,-2,0,0,-2,-2,10,0.0001
