"","x"
"861",1
"862",2
"863",1
"864",6
"865",9
"866",26
"867",17
"868",6
"869",1
"870",1
"871",23
"872",1
"873",4
"874",1
"875",2
"876",6
"877",2
"878",20
"879",20
"880",1
"881",4
"882",5
"883",1
"884",22
"885",6
"886",1
"887",6
"888",1
"889",10
"890",3
"891",1
"892",5
"893",5
"894",23
"895",1
"896",7
"897",4
"898",1
"899",2
"900",3
"901",10
"902",3
"903",1
"904",4
"905",3
"906",1
"907",7
"908",3
"909",18
"910",2
"911",2
"912",2
"913",5
"914",7
"915",1
"916",5
"917",2
"918",25
"919",7
"920",4
"921",25
"922",1
"923",19
"924",6
"925",1
"926",22
"927",3
"928",14
"929",1
"930",2
"931",23
"932",1
"933",18
"934",9
"935",2
"936",22
"937",5
"938",1
"939",18
"940",7
"941",1
"942",2
"943",6
"944",8
"945",1
"946",2
"947",2
"948",5
"949",6
"950",7
"951",1
"952",1
"953",3
"954",6
"955",7
"956",8
"957",1
"958",2
"959",2
"960",1
"961",3
"962",5
"963",8
"964",9
"965",2
"966",1
"967",1
"968",2
"969",8
"970",1
"971",8
"972",3
"973",2
"974",1
"975",1
"976",2
"977",19
"978",3
"979",10
"980",9
"981",19
"982",1
"983",7
"984",2
"985",21
"986",1
"987",5
"988",1
"989",3
"990",10
"991",3
"992",2
"993",14
"994",7
"995",29
"996",22
"997",30
"998",7
"999",1
"1000",11
"1001",4
"1002",2
"1003",3
"1004",2
"1005",9
"1006",26
"1007",30
"1008",5
"1009",2
"1010",24
"1011",1
"1012",21
"1013",1
"1014",1
"1015",7
"1016",2
"1017",7
"1018",22
"1019",11
